0.000000000000000000e+00,1.854164475082427899e+01,9.028505127758383253e+01,1.788929122950629136e+01,8.628100602684196474e+01,1.727086202254958458e+00,4.564662558211817767e-01
3.333333333333333287e-02,2.089776549883885792e+01,9.194808500651494398e+01,1.720657258804145329e+01,9.065478040226770418e+01,8.108497341868147190e-01,1.264123492852882835e+00
6.666666666666666574e-02,2.174077905447171233e+01,8.949741833327897211e+01,1.919307179074994352e+01,8.921517539700811028e+01,4.281227097365148948e-01,3.060557281408774477e-01
1.000000000000000056e-01,2.425715038568971238e+01,9.340644375499472574e+01,2.149204003334456914e+01,8.893908830973576585e+01,1.801398868655550156e-01,1.850805014028256590e+00
1.333333333333333315e-01,2.289726312154656185e+01,9.373139699916045231e+01,1.986429740341000993e+01,8.682016988013576508e+01,1.946530947811615508e+00,4.400022564559498695e-01
1.666666666666666574e-01,2.490476880809518789e+01,9.118730731572883030e+01,1.712804747359666990e+01,8.734385279604289565e+01,8.739653253601892269e-01,1.650735687636389892e+00
2.000000000000000111e-01,1.995571848406577686e+01,8.941237158376004857e+01,9.631169792459996160e+00,8.685190390043723596e+01,8.059365331937826116e-02,1.339320937675944068e+00
2.333333333333333370e-01,1.568999292908387311e+01,8.884266693187049668e+01,7.331115386285923741e+00,8.599582705929060467e+01,1.382581928990520126e+00,1.751790437739129958e-01
2.666666666666666630e-01,1.156013079421776624e+01,8.768627750217578409e+01,2.035034456859892593e+00,8.666908261954995396e+01,1.626602318561809826e-02,9.993421154455209843e-01
2.999999999999999889e-01,6.410840020232448921e+00,8.417365797044422493e+01,4.398705354995532169e+00,8.509270015771184603e+01,2.100765122022880682e+00,8.647725898785447729e-01
3.333333333333333148e-01,6.401496695235356915e-01,8.454608111140873916e+01,-2.908390223505518679e-01,8.462660226040611633e+01,6.479730863683613729e-01,1.582616404416955225e-01
3.666666666666666408e-01,-1.053918372862822928e+01,8.262953199682129934e+01,3.027245182279990843e+00,8.549339311623168669e+01,2.627725448941403696e-01,1.943198478226005055e-01
4.000000000000000222e-01,-1.843494882292200998e+01,8.207674071662134452e+01,1.415985876590555570e+01,8.483153202366170831e+01,9.797088361646375532e-01,3.759678478866718826e-02
4.333333333333333481e-01,-2.446979861245414511e+01,7.929431508952770002e+01,1.004934858812487342e+01,8.562225907125991853e+01,2.570685330759435949e+00,5.963053958766341769e-03
4.666666666666666741e-01,-2.702463313460795646e+01,7.814022087905202341e+01,1.053386180968448826e+01,8.448130588494377946e+01,7.115406744963976848e-01,2.396481879140111015e-01
5.000000000000000000e-01,-3.351101879784079784e+01,7.621368201132804643e+01,1.570863782901574446e+01,8.574397327451633544e+01,2.327264639731293216e-01,1.792872631734603039e-01
5.333333333333333259e-01,-3.524757505834622151e+01,7.456035446468074213e+01,9.502194003616594387e+00,8.499608004775966208e+01,9.531413161837947179e-01,2.997637149818951235e-04
5.666666666666666519e-01,-4.154668374946890452e+01,7.330075576600638954e+01,0.000000000000000000e+00,8.582143103111053506e+01,6.282289710718170772e-01,6.689505111423052312e-03
5.999999999999999778e-01,-3.790525083238896542e+01,7.242481416345802359e+01,-1.286710414001906067e+01,8.635881474209865871e+01,3.465152969916241998e-01,9.984293841861177077e-01
6.333333333333333037e-01,-3.674411128478326560e+01,7.212912642152035403e+01,-3.428687697720896210e+01,8.616773025380521744e+01,1.672884968205262946e-01,1.514134519090755582e+00
6.666666666666666297e-01,-2.944112918171866866e+01,7.062841887821755904e+01,1.032620954738570695e+01,8.445468269113796111e+01,1.132265492276836455e-01,1.682504986923459289e-01
6.999999999999999556e-01,-3.518874313200394965e+01,7.219812794850912496e+01,5.527540151656172185e+00,8.716333989887455402e+01,8.242101278695421751e-01,1.597077212754708098e-01
7.333333333333332815e-01,-3.334749594591360733e+01,7.196571443287014347e+01,1.858493743190947001e+01,8.549988629157934383e+01,1.815691612077423994e-02,2.054466961385795987e+00
7.666666666666666075e-01,-3.051023740611555368e+01,7.132665125115772753e+01,9.605204155012946998e+00,8.564302499415370562e+01,1.650695836661263960e-01,6.707351852272178672e-01
8.000000000000000444e-01,-2.885028990825638573e+01,7.039591184917057376e+01,8.633419827363756127e+00,8.543677024576214762e+01,8.300579072645892786e-01,7.183942821943094248e-02
8.333333333333333703e-01,-1.915238977940374454e+01,7.084186095141724593e+01,5.383701676811754488e+00,8.587523339385762711e+01,4.594964998236528708e-01,2.334014477686273403e-01
8.666666666666666963e-01,-2.076096487342089603e+01,7.125024236968887692e+01,-2.741403937332207996e-01,8.726066427808142123e+01,1.395285866989480539e+00,9.385535474922093169e-01
9.000000000000000222e-01,-1.833832871296981892e+01,7.266073851195952216e+01,1.357465844530608923e+00,8.733699923393285758e+01,5.639658278673412850e-01,2.388241873512446212e+00
9.333333333333333481e-01,-1.447029410006588712e+01,7.227431620507249477e+01,6.404352726384141548e+00,8.732457334397085447e+01,3.908046698564366928e-01,1.667210603827003590e+00
9.666666666666666741e-01,-9.360190801913326197e+00,7.156505117707799002e+01,5.672664098579344172e-01,8.863607246839707443e+01,1.025883685603206676e-02,2.490590633599591097e+00
1.000000000000000000e+00,-5.314545669944750195e+00,7.242481416345802359e+01,-1.112399616297792271e+00,8.642366562500265559e+01,2.188780075337162095e-02,2.269567689894266938e+00
1.033333333333333215e+00,-1.767827055856069141e+00,7.243670394548331615e+01,-4.528824236932539549e+00,8.840885972880542454e+01,1.488025899047986378e-01,1.310666985699591613e+00
1.066666666666666652e+00,3.990913098429780259e+00,7.330075576600638954e+01,-7.343008117006823987e+00,8.789834567232871620e+01,1.140972906098864648e-01,1.346713109201188363e+00
1.100000000000000089e+00,9.879390579509124137e+00,7.218111108547722665e+01,-1.432096184164646457e+00,8.729937066260471568e+01,4.138616023666394916e-01,2.079898474279412213e+00
1.133333333333333304e+00,1.306931789628217722e+01,7.187392031182989172e+01,-2.903818865096276625e+00,8.694341955185056747e+01,1.701487916894636049e-02,1.587702831392473923e+00
1.166666666666666741e+00,1.536846332179611707e+01,7.186981308749906816e+01,7.392593554078474849e-01,8.729937066260471568e+01,3.705312378870995182e-01,2.073303624054778360e-01
1.199999999999999956e+00,1.612021085659191755e+01,7.141103063540565188e+01,9.077053800929443028e+00,8.605481377096243989e+01,6.495221505324114131e-02,2.157447628483123214e+00
1.233333333333333393e+00,1.727441957527333471e+01,7.267591046002902999e+01,1.294262426579457426e+01,8.666614933846342694e+01,1.681544440241644067e-01,2.002033469830092338e-01
1.266666666666666607e+00,1.832943185286848475e+01,7.398221528160756577e+01,1.519524852681987959e+01,8.644073317871679762e+01,2.947347676250893778e-01,1.797341434605050914e+00
1.300000000000000044e+00,2.035833800044165898e+01,7.347697245845152736e+01,1.864953875405140593e+01,8.731203103439642632e+01,1.648730570210228841e+00,3.689915037454340463e-01
1.333333333333333259e+00,1.877131939783212999e+01,7.603084757812283101e+01,1.866231183391257531e+01,8.640643381213480723e+01,8.614815182150645789e-01,2.460112741880890574e+00
1.366666666666666696e+00,1.942082095246682982e+01,7.825436657471205137e+01,1.967785752120460785e+01,8.785909863367690775e+01,2.504310607151098100e+00,1.574581901852010413e+00
1.399999999999999911e+00,1.710272896905237516e+01,7.997551320405337094e+01,1.741797079220284061e+01,8.752240113155430379e+01,2.738100010022700426e-01,2.306985524270102061e+00
1.433333333333333348e+00,1.386546668748062494e+01,8.110168693553740127e+01,1.447029410006588712e+01,8.777603875961452218e+01,8.722406399137123678e-01,1.654891676484093965e+00
1.466666666666666563e+00,1.378785291632677890e+01,8.449105030178394315e+01,1.369871700708445772e+01,8.614936117608924349e+01,1.736304288969929166e+00,1.231351140219925977e+00
1.500000000000000000e+00,1.349573328079581103e+01,8.337412529438252307e+01,1.195658424314913226e+01,8.663353933657020889e+01,2.715287580562699143e-01,1.092679819671789732e+00
1.533333333333333215e+00,1.187225031398454433e+01,8.628100602684196474e+01,9.968356170473839484e+00,8.609318361589657798e+01,1.268177042094266849e+00,1.697070332327186737e+00
1.566666666666666652e+00,1.193815049450484089e+01,8.830702156237110501e+01,1.130993247402021318e+01,8.663353933657020889e+01,1.353876014423883500e+00,3.198847323565489065e-01
1.600000000000000089e+00,1.205078488340955190e+01,8.915332597613850396e+01,1.242594286542748705e+01,8.605481377096243989e+01,2.428832134642507690e+00,1.379674415483781225e+00
1.633333333333333304e+00,1.211686192912258875e+01,9.086369004459959342e+01,1.124354110221319480e+01,8.772077397857330538e+01,1.858348169384820281e+00,1.228326523291430439e+00
1.666666666666666741e+00,1.290107274521480107e+01,9.225679392645106702e+01,1.207213734683586459e+01,8.685190390043723596e+01,2.363689115989470180e-01,1.799808137793216467e+00
1.699999999999999956e+00,1.471204700933398968e+01,9.230210829243662829e+01,1.395829007451139425e+01,8.723423816575049727e+01,1.132540509173729282e+00,1.934732144180687730e+00
1.733333333333333393e+00,1.325887218218067787e+01,9.222396124038549203e+01,1.281909416524376866e+01,8.635372879124317080e+01,5.444749708883476202e-01,1.598501786540105440e+00
1.766666666666666607e+00,1.269536473857295178e+01,9.224574256589507115e+01,1.276321344786976830e+01,8.664992360249851799e+01,1.044367330205652866e+00,1.515463368197613958e+00
1.800000000000000044e+00,1.434222603039358113e+01,9.250162281428175959e+01,1.426451229807990018e+01,8.779740183823419386e+01,1.136892627876964434e+00,1.814432355242714623e+00
1.833333333333333259e+00,1.519905631438077265e+01,9.284818791138789607e+01,1.773258390803941609e+01,8.695815784338162757e+01,8.348599086045431772e-01,1.437312226758092670e+00
1.866666666666666696e+00,1.403624346792647870e+01,9.338300579133061774e+01,1.843494882292200998e+01,8.666614933846342694e+01,3.875335092920232372e-01,1.674870804413208791e+00
1.899999999999999911e+00,1.233908727832619512e+01,9.327048792318356618e+01,2.043282867939868552e+01,8.779740183823419386e+01,1.478130646341221821e+00,1.787732661752243324e+00
1.933333333333333348e+00,4.864514437760526278e+00,9.435697500584629438e+01,2.073523393799696279e+01,8.862954898220040434e+01,2.140306037871625211e+00,1.551433927739622742e+00
1.966666666666666563e+00,3.270487923183565293e+00,9.450660688376832752e+01,1.843494882292200998e+01,8.971208393344291210e+01,1.719453408889985546e+00,1.177495204322528410e+00
2.000000000000000000e+00,1.662075691389205900e+01,9.404720191512218719e+01,1.185300416774400034e+01,8.972585960626678059e+01,1.278159372615464417e-01,1.358513850982510096e+00
2.033333333333333215e+00,8.478551973569954825e+00,9.352561519717446004e+01,1.118537662781296049e+01,8.828164199834453996e+01,9.078626679864949534e-01,1.278495430818558543e+00
2.066666666666666430e+00,1.094218540900936709e+01,9.505022842483280954e+01,1.263336193527501194e+01,9.057872556560776900e+01,8.807447608675748052e-01,1.730517816485739768e+00
2.100000000000000089e+00,3.344650318265879108e+00,9.460629785064186592e+01,7.431407971172506954e+00,8.853868990911877290e+01,1.371734042749587434e+00,5.271584713078051321e-01
2.133333333333333304e+00,4.537772507906652208e+00,9.563068275763527026e+01,6.728512093768681090e+00,8.888760038370220684e+01,1.997929248483446274e-01,1.872426751317739280e+00
2.166666666666666519e+00,3.195938013595913230e+00,9.531454566994474931e+01,-3.031494437141272758e-01,8.915747573925958136e+01,1.035964960592693496e+00,2.123787199487078503e+00
2.200000000000000178e+00,4.528824236932539549e+00,9.634019174590990531e+01,-9.727578551401602880e+00,8.972585960626678059e+01,4.679486031961447440e-02,1.915344223714708027e+00
2.233333333333333393e+00,3.691385986451275691e+00,9.664527821027442656e+01,-1.533819614050535485e+01,9.133844292102374141e+01,6.519015320714941497e-01,1.923427630645143938e-01
2.266666666666666607e+00,7.957525226917142369e+00,9.702839623894959686e+01,-2.672289039077987738e+01,9.000000000000000000e+01,1.976765942610307358e-01,4.260342021742139634e-02
2.299999999999999822e+00,1.009352136152257096e+01,9.745429881274847617e+01,-2.466942891846323960e+01,9.135106508271964287e+01,2.409702922739664077e-01,7.533852766582652682e-01
2.333333333333333481e+00,9.802496715245244019e+00,9.738604315126727329e+01,-2.714231909444241708e+01,9.159853709267596855e+01,2.130397914466735862e-02,2.383052524723341947e-01
2.366666666666666696e+00,7.594643368591444954e+00,9.780018788418171027e+01,-2.966308866226409435e+01,9.000000000000000000e+01,6.250024282440884557e-04,2.621218532894168951e-01
2.399999999999999911e+00,8.972626614896393349e+00,9.769605172201657695e+01,-3.141400879211109398e+01,9.025351949377201777e+01,3.247542550247107807e-01,6.856674978823347200e-01
2.433333333333333126e+00,8.339976065723529786e+00,9.787118193683103584e+01,-3.113310317050551745e+01,9.000000000000000000e+01,6.848797622514488093e-02,8.526670427327553980e-01
2.466666666666666785e+00,1.016777548741137593e+01,9.744244124265429718e+01,-2.930507585657998249e+01,8.824147143956089678e+01,2.469354364815765368e-01,1.093885090293247320e+00
2.500000000000000000e+00,9.761774775042244556e+00,9.686369191462704009e+01,-3.257405713457251295e+01,9.025464623227284733e+01,1.926273359166998794e-02,1.019920038128047324e+00
2.533333333333333215e+00,8.207216411918146548e+00,9.728595912648020771e+01,-3.096375653207352130e+01,9.123463170540412648e+01,8.717379466250221864e-02,7.059465471975449047e-01
2.566666666666666430e+00,4.858462919034286287e+00,1.003758449200510512e+02,-3.217560189776484947e+01,9.165685394752250659e+01,5.912089286533059318e-02,1.251716896076941199e-01
2.600000000000000089e+00,6.178064902128332925e+00,9.853076560994813349e+01,-2.807248693585295740e+01,9.332147576334605787e+01,1.709922389349300964e+00,5.105064928369221766e-01
2.633333333333333304e+00,4.714754518704945774e+00,9.981930063875789472e+01,-2.734987578006987974e+01,9.443871636770469991e+01,1.139620820732020423e+00,1.805207368752688446e-01
2.666666666666666519e+00,4.041355854431492922e+00,9.964263877876925335e+01,-2.590650799951438543e+01,9.675709754450589628e+01,1.451228075140314155e+00,9.199231519125510292e-01
2.700000000000000178e+00,5.527540151656172185e+00,1.002825350292734328e+02,-2.886272343828214915e+01,9.912102599453199048e+01,8.070547148554005901e-01,5.841063314800846173e-01
2.733333333333333393e+00,1.211384294556434682e+01,1.008665518013325766e+02,-2.325259217486160779e+01,1.003973335224363552e+02,2.348025379543733582e+00,4.453712360802000170e-01
2.766666666666666607e+00,4.106497165170427621e+00,1.003973335224363552e+02,-1.750716304846033111e+01,1.004441954753558548e+02,2.579927424930377633e+00,1.258186795185469276e+00
2.799999999999999822e+00,3.278986258854421632e+00,9.976455787988841450e+01,-1.775825848264268103e+01,1.029380563171864651e+02,9.625679804577175203e-01,1.796831952036976210e+00
2.833333333333333481e+00,7.792078078218435344e+00,1.006196552761551430e+02,-1.485861444792466024e+01,1.035449733679455449e+02,1.274146361197126265e-01,6.238961638505198248e-01
2.866666666666666696e+00,8.339976065723529786e+00,1.008665518013325766e+02,-2.081506596636731388e+01,1.054972431068066356e+02,1.630609229836713192e+00,5.253816583936318785e-02
2.899999999999999911e+00,8.042894233505311519e+00,1.003508856549305222e+02,-1.397181027296376499e+00,1.069378758384079191e+02,1.067915688760737947e+00,9.084359775656654090e-01
2.933333333333333126e+00,6.237080076458490829e+00,9.950324775786054943e+01,2.552898147171757337e+00,1.084349488229220242e+02,1.375193537309619796e+00,1.739862632970809342e+00
2.966666666666666785e+00,4.813550893706532108e+00,1.005873213182371302e+02,1.130993247402021318e+01,1.082792541531242421e+02,2.112934418101729328e+00,4.026139490812378208e-01
3.000000000000000000e+00,8.087879974538010330e+00,1.013099324740202150e+02,6.788974574438791265e+00,1.076164933612334096e+02,1.671079821603226545e+00,1.290813561143300037e+00
3.033333333333333215e+00,8.972626614896393349e+00,1.005207843138743584e+02,3.746162049603629640e+00,1.106404691950955055e+02,1.221182584629432855e+00,2.200504526509753145e+00
3.066666666666666430e+00,1.060115486365211090e+01,1.010035408517495057e+02,8.546960007344210908e+00,1.116190846299738411e+02,4.521453861225402382e-01,2.002198072129576789e-01
3.100000000000000089e+00,9.506771989265681455e+00,1.013099324740202150e+02,7.660475334466330999e+00,1.121749708076432341e+02,1.139537692677476954e+00,6.389417309904540376e-01
3.133333333333333304e+00,7.055186061096684114e+00,1.008230112262071003e+02,1.070400674927797624e+01,1.128097111038774614e+02,7.585003660620374955e-02,1.526970137734607436e+00
3.166666666666666519e+00,1.058163552094379156e+01,1.020752885831935544e+02,1.225118042339937929e+01,1.133295520673236041e+02,2.318797625882559554e+00,1.263912540926840578e+00
3.200000000000000178e+00,9.829892334637447604e+00,1.007579670883900178e+02,1.012467165539781710e+01,1.144644102524189577e+02,8.048799470810880097e-01,2.750668352328693445e+00
3.233333333333333393e+00,1.043021996562915454e+01,1.006196552761551430e+02,5.918060352107626265e+00,1.151492840038747829e+02,4.024718448572668916e-01,5.381190235893634766e-01
3.266666666666666607e+00,9.506771989265681455e+00,1.006697828044966769e+02,5.257809168954703516e+00,1.153915587281097288e+02,1.004361083317331760e+00,1.069563443185480356e+00
3.299999999999999822e+00,9.809302247879006842e+00,1.010937230115578558e+02,6.044092162241108568e+00,1.162473329206733155e+02,8.179649020998584763e-02,7.328152056245875734e-01
3.333333333333333481e+00,7.980113745168520900e+00,1.009806500101735480e+02,4.451174002886571834e+00,1.166725478230174389e+02,3.692243796114622056e-01,8.344751329364141074e-03
3.366666666666666696e+00,1.098065001017354270e+01,1.018597791209479908e+02,7.209961845615833198e+00,1.154130061365765840e+02,1.400724891190971766e+00,2.627627096594906675e-01
3.399999999999999911e+00,1.292599912470595314e+01,1.005518095061922850e+02,7.037940763184669102e+00,1.163524518577503670e+02,1.170776943937717141e+00,7.343944457724748132e-01
3.433333333333333126e+00,1.137324270185933628e+01,1.015784205721174231e+02,6.465932098939534356e+00,1.153915587281097288e+02,2.781367072329040457e+00,1.055277756973300868e-01
3.466666666666666785e+00,9.409221408110177265e+00,1.017090011018640183e+02,9.400780041023837796e+00,1.148584192594785947e+02,1.597212062534429045e+00,8.436082285976485018e-01
3.500000000000000000e+00,8.721697797981729394e+00,1.020947570770121047e+02,1.173857120672232313e+01,1.149885011218942736e+02,1.293502440161436833e-02,1.528005936113254262e-02
3.533333333333333215e+00,7.288952323610132567e+00,1.016336339989404394e+02,7.305759533310826725e+00,1.166705681471315188e+02,4.936765147444408530e-01,1.131027934244258848e+00
3.566666666666666430e+00,7.165308732915918633e+00,1.013652906978698383e+02,1.560662214293112982e+01,1.163524518577503670e+02,1.685173354949585312e+00,3.757305949725306959e-01
3.600000000000000089e+00,7.549421768263273158e+00,1.004516329439887130e+02,1.560662214293112982e+01,1.163582081063006797e+02,1.946605212708820254e+00,5.746768095482938585e-03
